Country,Year,GDP per capita,Control of Corruption,Life expectancy,Research and development expenditure,High-technology exports,Bachelor education,Alcohol consumption,Population density,Unemployment,Socal contributions,Military expenditure,Infrastructure quality,Forrest area,Protected area,GINI Index,Global Peace Index,Positive Peace Index,Global Terrorism Index,Ecological Threat Report,debt_to_GDP
Ireland,2020,97799.9225748607,91.4285736083984,82.4560975609756,1.14551,25.8991544690003,37.2187148537184,10.77,73.1564377993903,5.623,18.6267582886248,0.984748173213673,3.29,11.3517201335462,14.4,29.2,1.387,1.64121402763412,0.257,1.82,57.1
Ireland,2021,116903.61243517,92.8571395874023,82.2536585365854,1.11065,28.4781475271992,38.4914834180722,10.77,74.1847147626651,6.364,17.5419974369465,1.01398006091447,3.29,11.4097837131659,14.4,29.4,1.306,1.60194214524477,0.123,1.82,52.7
Ireland,2022,136104.445332458,93.8679275512695,82.509756097561,0.96264,46.7867801497714,38.4278214966169,10.77,75.6689795325882,4.501,17.4572297514517,1.03001656214526,3.5,11.4678472927856,14.4,29.9,1.319,1.58632065672442,0.059,1.82,43.2
Ireland,2023,124900.938635241,92.9245300292969,82.8609756097561,0.96264,47.7737732849219,41.8523570536881,10.77,77.0445637973581,4.288,17.4572297514517,1.01636011281643,3.5,11.5259108724053,14.4,29,1.297,1.58632065672442,0.443,1.82,42.1
Ireland,2024,131175.106854149,92.9245300292969,82.8609756097561,0.96264,47.7737732849219,41.8523570536881,10.77,77.0445637973581,4.369,17.4572297514517,1.01636011281643,3.5,11.5259108724053,14.4,29,1.267,1.58632065672442,0.233,1.82,38.8
Ireland,2025,131175.106854149,92.9245300292969,82.8609756097561,0.96264,47.7737732849219,41.8523570536881,10.77,77.0445637973581,4.369,17.4572297514517,1.01636011281643,3.5,11.5259108724053,14.4,29,1.26,1.58632065672442,0.233,1.82,38.8
Italy,1995,22431.2225953006,,78.1707317073171,,,,,193.27565536704,11.661,34.0297890975685,2.83424285313819,,27.1310054061406,,35.2,,,,1.15,119.1
Italy,1996,23092.1885693553,67.2042999267578,78.5219512195122,0.9459,,,,193.329981979531,11.864,34.8355076972013,3.07688002659184,,27.3960422970997,,35.2,,,,1.15,118.9
Italy,1997,23931.1687000871,67.2042999267578,78.8243902439024,0.98769,,,,193.432294039645,11.985,33.8195363236222,3.27930181196682,,27.6610791880589,,35.2,,,,1.15,116.5
Italy,1998,25073.6527666681,68.4491958618164,78.9756097560976,1.00487,,,,193.487960286967,12.117,31.1518490661785,3.4053096591479,,27.9261160790181,,36.7,,,,1.15,113.9
Italy,1999,25654.6814189029,68.4491958618164,79.4243902439024,0.98065,,,,193.520509333243,11.681,30.7427622982967,3.55541467432543,,28.1911529699772,,36.7,,,,1.15,113.1
Italy,2000,27146.321184003,75,79.7780487804878,1.00364,,,9.95,192.555434569421,10.834,31.3829441650749,3.73457604206693,,28.3014561169763,,35.2,,,,1.15,108.7
Italy,2001,28137.0558622418,75,80.1268292682927,1.0407,,,9.95,192.673361107542,9.599,31.6151493863383,3.53321886966043,,28.5242325458714,,35.2,,,,1.15,108.5
Italy,2002,28833.0217903129,72.4867706298828,80.229268292683,1.08124,,,9.8,193.054951000615,9.211,32.4027101768796,3.64144216008424,,28.7470089747665,,34.7,,,,1.15,105.9
Italy,2003,29252.9002536241,70.8994674682617,79.9829268292683,1.05894,,,9.57,194.101082788332,8.869,32.86495599161,3.61236604001283,,28.9697854036616,,34.9,,,,1.15,105.1
Italy,2004,29584.8026525468,66.5024642944336,80.7804878048781,1.05025,,,8.98,195.55177229658,7.866,33.5014069728621,3.57956941551784,,29.1925618325567,,34.3,,,,1.15,104.7
Italy,2005,30137.8180374437,67.8048782348633,80.7829268292683,1.04435,,,8.32,196.6964540542,7.73,33.8613365150668,3.38888254301182,,29.4153382614518,,33.8,,,,1.15,106.2
Italy,2006,32460.5509873353,71.2195129394531,81.2829268292683,1.08401,,,7.73,197.484972169432,6.777,31.8965247420422,3.18315246905678,,29.6381146903469,,33.7,,,,1.15,106.3
Italy,2007,34108.772309859,67.4757308959961,81.4341463414634,1.12899,6.73296300131478,,7.54,198.690127080529,6.076,32.9518883645696,3.09307315471865,3.52,29.860891119242,,32.9,,,,1.15,103.5
Italy,2008,35422.3424391113,64.0776672363281,81.4853658536585,1.15972,6.67785706953952,,7.26,200.22853191216,6.723,33.8247101621623,3.21045073151802,3.52,30.0836675481371,,33.8,1.67,,,1.15,105.8
Italy,2009,34483.7311008116,64.1148300170898,81.6365853658537,1.21787,7.80028749421402,,7.18,201.392725501999,7.749,33.7493722631473,3.04085840104199,3.52,30.3064439770322,,33.8,1.702,2.29069653443957,,1.15,116.1
Italy,2010,34977.9942339965,64.2857131958008,82.0365853658537,1.21797,8.01620176122679,,7.22,202.285308976795,8.363,33.7175925117856,3.00533017765601,3.72,30.5292204059273,,34.7,1.68,2.28836095156046,,1.15,118.8
Italy,2011,36392.2827759493,65.8767776489258,82.1878048780488,1.20155,7.97152825700225,,7.57,202.986767799052,8.359,33.6795417148744,3.00147268139019,3.72,30.7111775407652,,35.1,1.739,2.3026521345493,2.398,1.15,119.1
Italy,2012,36281.1014243506,62.0853080749512,82.2390243902439,1.26219,7.59501140176072,,7.69,203.542723134878,10.655,32.9026818631246,2.8205640548868,3.74,30.8931346756031,,35.2,1.731,2.31317297340465,2.057,1.15,125.9
Italy,2013,36459.2950248716,60.1895751953125,82.690243902439,1.30107,7.77207145281516,,7.88,203.949752805037,12.149,32.6358270326619,2.74578841236868,3.74,31.075091810441,21.4,34.9,1.729,2.30221677128807,1.469,1.15,131.9
Italy,2014,36665.68576775,56.730770111084,83.090243902439,1.3384,7.73691381710463,13.9849236207505,7.77,203.980505075782,12.683,32.3744284610093,2.52277541156925,3.775923,31.257048945279,21.5,34.7,1.723,2.30858976781227,0.921,1.15,134.8
Italy,2015,37394.4535005423,57.1428565979004,82.5439024390244,1.3385,8.15204658018138,14.4994360454762,7.68,203.672434549131,11.896,32.3836075708579,2.40122699828436,3.775923,31.4390060801169,21.5,35.4,1.757,2.30861440396074,0.974,1.15,134.8
Italy,2016,40482.562999856,59.0476188659668,83.2439024390244,1.36642,8.29074616964551,14.6699393451451,7.61,203.285640373599,11.688,31.8428245187951,2.71980198614624,3.791468,31.6209699781549,21.5,35.2,1.743,2.29017338585417,1.322,1.15,134.2
Italy,2017,42142.3435406885,60.476188659668,82.9463414634147,1.37013,7.8052686500986,15.5496869094545,7.81,202.90361763572,11.211,32.1118638934053,2.78358701543774,3.791468,31.8029338761929,21.5,35.9,1.732,2.27221397330391,1.605,1.15,133.7
Italy,2018,43386.7005868803,60.9523811340332,83.3463414634146,1.42443,7.47655885813922,16.1792738575987,7.97,203.398704170865,10.61,32.808304665951,2.80880728379868,3.85,31.9848977742309,21.5,35.2,1.773,2.26276410167582,2.421,1.15,134.2
Italy,2019,46661.9105159611,61.4285697937012,83.4975609756098,1.46159,7.75802459594121,16.4591872390133,7.97,201.980545589195,9.951,32.8426383473357,2.70572879347407,3.85,32.1669704480973,21.5,34.6,1.738,2.23752464685371,3.28,1.15,133.9
Italy,2020,44435.6434393527,67.1428604125977,82.1951219512195,1.5066,8.587243012964,16.5499992370606,6.97,200.999100491348,9.164,33.3955381641216,3.05164087249818,3.85,32.3489349614665,21.5,35.2,1.704,2.2505562411806,2.827,1.15,154.4
Italy,2021,49825.3934111848,67.6190490722656,82.6463414634146,1.42658,7.77024565516253,16.2955232275758,6.97,199.965416259464,9.497,32.4474514254382,2.99024897277989,3.85,32.5308994748357,21.5,34.8,1.67,2.23896534301948,2.527,1.15,145.8
Italy,2022,56247.4155916998,68.8679275512695,82.7,1.39014,9.15916231271025,16.4901719680437,6.97,199.559268903016,8.069,31.8305216806747,3.04470549140151,3.8,32.7125321249831,21.6,33.7,1.668,2.22327543969612,2.088,1.15,138.3
Italy,2023,57893.4083587152,67.9245300292969,83.7,1.39014,9.9836968942283,17.5816398207436,6.97,199.490988096848,7.627,31.0136314761073,3.04345179262221,3.8,32.8944947923712,21.6,34.3,1.681,2.22327543969612,1.447,1.15,134.6
Italy,2024,60846.9830270279,67.9245300292969,83.7,1.39014,9.9836968942283,17.5816398207436,6.97,199.490988096848,6.778,31.0136314761073,3.04345179262221,3.8,32.8944947923712,21.6,34.3,1.648,2.22327543969612,0.929,1.15,135.3
Italy,2025,60846.9830270279,67.9245300292969,83.7,1.39014,9.9836968942283,17.5816398207436,6.97,199.490988096848,6.778,31.0136314761073,3.04345179262221,3.8,32.8944947923712,21.6,34.3,1.662,2.22327543969612,0.929,1.15,135.3
Japan,1995,23859.0660539005,,79.5360975609756,,,,,344.136039495337,3.15,,2.69706084575007,,68.3296763576522,,,,,,1.54,92.5
Japan,1996,25000.533923594,84.4085998535156,80.219756097561,2.64303,,,,345.012345679012,3.383,,2.64622324726508,,68.3281207133059,,,,,,1.54,98.1
Japan,1997,25620.0681023794,84.4085998535156,80.4241463414634,2.72177,,,,345.835390946502,3.374,,2.73420772515385,,68.3078189300412,,,,,,1.54,105
Japan,1998,25509.899595486,82.3529434204102,80.5014634146342,2.82745,,,,346.776406035665,4.078,,2.39047145305347,,68.2875171467764,,,,,,1.54,116
Japan,1999,25735.9710911517,82.3529434204102,80.4609756097561,2.84672,,,,347.410150891632,4.677,,2.61528804107365,,68.2672153635117,,,,,,1.54,129.5
Japan,2000,27287.2701912718,85.1063842773438,81.0760975609756,2.85841,,,7.66,347.991769547325,4.748,,2.54790355855006,,68.2469135802469,,,,,,1.54,135.6
Japan,2001,27942.346651133,85.1063842773438,81.4163414634146,2.92348,,,7.66,348.831275720165,5.02,,2.64725012318944,,68.2716049382716,,,,,,1.54,145.1
Japan,2002,28623.5884479367,81.4814834594727,81.6907317073171,2.96514,,,7.32,349.643347050754,5.386,,2.65699201336045,,68.2962962962963,,,,,,1.54,154.1
Japan,2003,29392.2489916186,84.1269836425781,81.76,2.9932,,,7.27,350.39231824417,5.251,,2.68290318170404,,68.320987654321,,,,,,1.54,160
Japan,2004,30830.6584466434,85.7142868041992,82.030243902439,2.98125,,,7.33,350.510288065844,4.734,,2.75134806492249,,68.3456790123457,,,,,,1.54,169.5
Japan,2005,32169.867493646,83.9024353027344,81.9551219512195,3.13092,,,7.41,350.543209876543,4.446,,2.73547073979519,,68.3703703703704,,,,,,1.54,174.6
Japan,2006,33634.6317066787,89.2682952880859,82.3219512195122,3.22766,,,7.31,350.765432098765,4.192,,2.73163525325929,,68.3950617283951,,,,,,1.54,174.1
Japan,2007,35015.9865745127,85.4368896484375,82.5070731707317,3.29257,20.0653051826321,,7.06,351.168724279835,3.888,,2.67184044786564,4.11,68.4197530864198,,,,,,1.54,173
Japan,2008,35273.791152156,88.8349533081055,82.5875609756098,3.29224,18.8248542197178,,6.84,351.338820301783,4.002,,2.66176386450202,4.11,68.4444444444444,,34.6,1.464,,,1.54,180.9
Japan,2009,33547.2834245767,89.4736862182617,82.9314634146342,3.1959,20.4459731275094,,6.77,351.294924554184,5.068,,2.5150689481741,4.11,68.4691358024691,,33,1.459,1.94678348606278,,1.54,198.8
Japan,2010,35335.3735103814,91.4285736083984,82.8426829268293,3.10495,19.1226872782363,19.9099998474121,6.77,351.358024691358,5.102,,2.51433216237335,4.19,68.4938271604938,,31.5,1.452,1.93151514546076,,1.54,205.9
Japan,2011,36214.4397740241,91.4691925048828,82.5912195121951,3.20537,18.392253763449,19.9099998474121,6.77,350.707818930041,4.55,,2.52370831203896,4.19,68.481755829904,,33,1.445,1.95649597690025,1.061,1.54,219.2
Japan,2012,37605.9742614539,91.9431304931641,83.0960975609756,3.17371,18.2382479591573,19.9099998474121,6.8,350.148148148148,4.358,,2.47621830292155,4.11,68.4696844993141,,32.5,1.458,1.93584083272729,0.648,1.54,226.1
Japan,2013,39402.0250988025,92.890998840332,83.3319512195122,3.27896,17.7587589107099,19.9099998474121,6.77,349.643347050754,4.038,,2.4254314883185,4.11,68.4576131687243,16.4,31.5,1.412,1.89402086885931,0,1.54,229.5
Japan,2014,39555.4120089198,92.3076934814453,83.5878048780488,3.36788,17.7805347199635,19.9099998474121,6.76,349.179698216735,3.589,,2.49499036483098,4.155425,68.4455418381344,19.4,31.3,1.419,1.82878751237576,0,1.54,233.3
Japan,2015,40906.594569246,91.4285736083984,83.7939024390244,3.24071,18.0454889300336,19.9099998474121,6.72,348.809327846365,3.385,,2.53995917978834,4.155425,68.4334705075446,19.4,30.7,1.451,1.83497202208634,0.423,1.54,228.3
Japan,2016,40596.9686628995,90.476188659668,83.9848780487805,3.10666,17.620423854837,19.9099998474121,6.75,348.631001371742,3.132,,2.49673620739849,4.096887,68.4224965706447,29.4,31.8,1.47,1.82053439912544,0.233,1.54,232.4
Japan,2017,41444.2157443912,90,84.099756097561,3.16636,17.5942774665502,19.9099998474121,6.72,348.345679012346,2.822,,2.48930795245756,4.096887,68.4087791495199,29.4,31.8,1.417,1.80794017348045,0.123,1.54,231.3
Japan,2018,42141.9352987758,89.0476226806641,84.2109756097561,3.2192,17.2970528139362,19.9099998474121,6.68,347.903978052126,2.467,,2.61984550513035,4.25,68.4087791495199,29.4,32.9,1.435,1.79894735776748,0.059,1.54,232.4
Japan,2019,42678.1511448354,89.0476226806641,84.3563414634146,3.21824,17.0303844450023,19.9099998474121,6.68,347.415637860082,2.351,,2.66058757430349,4.25,68.4087791495199,29.4,33,1.405,1.78510315898288,1.372,1.54,236.4
Japan,2020,42425.6946789651,90.476188659668,84.56,3.26458,18.6333487896777,25.5400009155273,6.38,346.395061728395,2.809,,2.28404088590286,4.25,68.4087791495199,29.4,32.3,1.422,1.78673719996263,0.897,1.54,258.4
Japan,2021,44355.3487163354,90.9523773193359,84.4456097560976,3.27677,18.0039913482614,25.5400009155273,6.38,344.80546776406,2.828,,2.38157807913597,4.25,68.4087791495199,29.7,32.3,1.402,1.78227859712893,0.545,1.54,253.7
Japan,2022,47395.8391565645,90.5660400390625,83.9963414634146,3.40537,18.2592615351902,25.5400009155273,6.38,343.278433470508,2.6,,2.50592583047505,4.2,68.4087791495199,29.7,32.3,1.404,1.77661808366366,1.239,1.54,248.2
Japan,2023,49896.6436902018,90.0943374633789,84.0412195121951,3.40537,17.1028060703212,25.5400009155273,6.38,341.54455749932,2.6,,2.82164137167882,4.2,68.3957811364628,29.7,32.3,1.423,1.77661808366366,1.189,1.54,240.5
Japan,2024,51685.038752551,90.0943374633789,84.0412195121951,3.40537,17.5547415163067,25.5400009155273,6.38,341.54455749932,2.563,,2.82164137167882,4.2,68.3957811364628,29.5,32.3,1.479,1.77661808366366,0.949,1.54,236.1
Japan,2025,51685.038752551,90.0943374633789,84.0412195121951,3.40537,17.5547415163067,25.5400009155273,6.38,341.54455749932,2.563,,2.82164137167882,4.2,68.3957811364628,29.5,32.3,1.44,1.77661808366366,0.949,1.54,236.1
Latvia,1995,5341.5481059568,,66.3912195121951,,,,,39.9353335368891,19,38.8994543467821,,,51.5371141144519,,31,,,,1.62,
Latvia,1996,5636.10158163726,50,68.7765853658537,0.39689,,,,39.4880357401128,20.7,39.0213556848373,,,51.6463914378003,,31.6,,,,1.62,
Latvia,1997,6308.92711124729,50,69.3492682926829,0.36627,,,,39.0963890272711,17.569,33.7817770878852,,,51.7556687611487,,34.4,,,,1.62,
Latvia,1998,6878.64308395672,60.427806854248,69.0121951219512,0.37922,,,,38.7294743439343,14.454,33.0384776402602,1.58744394618834,,51.8649460844971,,33.3,,,,1.62,9.8
Latvia,1999,7199.81211587757,60.427806854248,69.7429268292683,0.35183,,,,38.4155109518376,13.79,35.3454737651355,1.91075050709939,,51.9742234078455,,33.3,,,,1.62,14.8
Latvia,2000,7840.88147857358,56.9148941040039,70.3146341463415,0.43483,,,8.9,38.0469892490398,14.211,36.1432720417098,2.43450221684805,,52.0835007311939,,33.3,,,,1.62,15.1
Latvia,2001,8861.65345708332,56.9148941040039,70.7609756097561,0.40263,,,8.9,37.5587767367863,13.821,35.2999703045165,3.0316035895435,,52.2942131229209,,33.3,,,,1.62,17.8
Latvia,2002,9756.29800792346,57.1428565979004,70.9609756097561,0.40843,,,9.18,37.1249296928986,13.829,35.08605265284,4.50121654501217,,52.504925514648,,35.1,,,,1.62,15.4
Latvia,2003,10565.7335109121,62.962963104248,71.2658536585366,0.3593,,,9.74,36.7678821090523,12.061,33.5506725536503,4.8856416772554,,52.715637906375,,36.5,,,,1.62,15.4
Latvia,2004,11761.314151214,59.6059112548828,72.0268292682927,0.3984,,,10.34,36.3688109663008,11.708,31.5346072049467,4.7661530143282,,52.9263502981021,,36.4,,,,1.62,15.3
Latvia,2005,13343.8894481784,65.8536605834961,71.3560975609756,0.52707,,,10.87,35.9779356228004,10.033,29.7803917999223,4.66751918158568,,53.1370626898292,,39,,,,1.62,12.5
Latvia,2006,15024.6361475622,68.2926864624023,70.8658536585366,0.64691,,,11.45,35.6494287045816,7.03,28.8946637257028,5.06388121546961,,53.3477750815562,,35.6,,,,1.62,10.7
Latvia,2007,17281.0422640276,68.4466018676758,71.019512195122,0.55107,7.42780912654131,,11.95,35.3596509553731,6.052,29.961885828897,4.70714094677721,2.56,53.5584874732833,,37.5,,,,1.62,9
Latvia,2008,18634.7309608539,63.1067962646484,72.419512195122,0.5772,7.39421308134547,,11.82,34.9899882687579,7.739,31.0383046979532,4.46388515029161,2.56,53.7691998650104,,37.2,1.709,,,1.62,19.3
Latvia,2009,16559.5227779875,64.5932998657227,73.0804878048781,0.44858,8.66152115643862,,11.46,34.4170376203256,17.515,33.3293103797216,3.24851042701092,2.56,53.9799122567374,,35.9,1.742,2.49816654589575,,1.62,37.6
Latvia,2010,17343.4658666613,63.3333320617676,73.4829268292683,0.60571,8.45678449620594,,10.99,33.7081170552975,19.482,29.5364928468242,2.53951800984711,2.88,54.1906246484645,,35,1.76,2.47398748543188,,1.62,48.2
Latvia,2011,18618.7015409025,65.4028472900391,73.5756097560976,0.71562,9.47083453064328,,11.07,33.0999244700853,16.206,29.6557009560034,2.68552581504503,2.88,54.2527198804378,,35.8,1.75,2.44814526722571,0,1.62,46.8
Latvia,2012,20494.0464806476,64.4549789428711,73.7780487804878,0.66307,11.406411147512,,11.19,32.691902228936,15.047,29.3873943695897,2.44561877841956,2.52,54.314815112411,,35.2,1.743,2.4372009495354,0,1.62,44.4
Latvia,2013,21850.1266362473,66.8246459960938,73.9829268292683,0.61321,15.4178071105596,27.6900005340576,11.29,32.3436289713468,11.867,29.1129239350313,2.51530852567122,2.52,54.3769103443843,18.2,35.5,1.709,2.41548578247759,0,1.62,41.8
Latvia,2014,22973.693280582,66.8269195556641,74.1243902439024,0.68908,17.7278751994184,26.6299991607666,11.4,32.0404647500281,10.846,28.9010044822688,2.49608062709966,3.029151,54.4390055763575,18.2,35.1,1.566,2.39309003223589,0,1.62,43.1
Latvia,2015,24137.87643586,65.2380981445312,74.480487804878,0.6194,18.9164507233865,27.7000007629394,11.61,31.7792437366417,9.873,28.686574208967,2.77427078798433,3.029151,54.5011008083308,18.2,34.2,1.601,2.37387137321156,0,1.62,38.3
Latvia,2016,25802.1555784173,64.7619018554688,74.580487804878,0.43514,17.2344032752229,29.1100006103516,12.1,31.4901409356067,9.643,28.2116449489222,4.01418439716312,3.235385,54.5632924614717,18.2,34.3,1.581,2.39124742688359,0,1.62,41.7
Latvia,2017,27645.8226249652,66.6666641235352,74.6292682926829,0.51104,18.1756146266874,29.1100006103516,12.7,31.2123033409935,8.715,28.8981338678681,4.36725573837091,3.235385,54.6254841146126,18.2,35.6,1.582,2.36820194585306,0,1.62,40.3
Latvia,2018,29817.8047263182,62.3809509277344,74.7829268292683,0.63869,21.5432221438865,30.0300006866455,13.09,30.9700612274415,7.412,30.8128396628317,5.41539016038926,2.98,54.6876757677536,18.2,35.1,1.582,2.29641905845875,0,1.62,38.3
Latvia,2019,32199.0960377091,66.6666641235352,75.3878048780488,0.63847,17.1163714993387,30.9400005340576,13.09,30.755491989008,6.312,32.3626529078995,5.35946578787616,2.98,54.7498674208945,18.2,34.5,1.642,2.26080401100359,0,1.62,37.9
Latvia,2020,32741.4207691987,74.7619018554688,75.1853658536585,0.73439,20.0364835705024,30.9400005340576,12.87,30.5391129680219,8.098,32.052445208842,5.22388059701493,2.98,54.8094166800579,18.2,35.7,1.633,2.28079827057258,0,1.62,44
Latvia,2021,36912.0130602161,76.1904754638672,72.9804878048781,0.74622,16.9803713630842,32.1994808078856,12.87,30.2826610959344,7.513,31.6053273412771,4.83299770849247,2.98,54.8716053350474,18.2,34.3,1.576,2.32646203921053,0,1.62,45.9
Latvia,2022,39960.8443388997,75.4716949462891,74.2780487804878,0.76382,17.3313868448793,32.5734919444113,12.87,30.2005945685361,6.815,32.0440683229387,5.17647058823529,3.3,54.933793990037,18.2,33.7,1.576,2.32096225461747,0,1.62,44.4
Latvia,2023,41810.0065349083,74.5283050537109,75.6780487804878,0.76382,18.4601012824605,33.2018814850714,12.87,30.1694520327816,6.465,31.2401052943863,5.63165890570431,3.3,54.9959826450265,18.2,34,1.567,2.32096225461747,0,1.62,44.6
Latvia,2024,43866.9592690499,74.5283050537109,75.6780487804878,0.76382,18.4601012824605,33.2018814850714,12.87,30.1694520327816,6.72,31.2401052943863,5.63165890570431,3.3,54.9959826450265,18.5,34,1.581,2.32096225461747,0.423,1.62,46.8
Latvia,2025,43866.9592690499,74.5283050537109,75.6780487804878,0.76382,18.4601012824605,33.2018814850714,12.87,30.1694520327816,6.72,31.2401052943863,5.63165890570431,3.3,54.9959826450265,18.5,34,1.558,2.32096225461747,0.423,1.62,46.8
Lithuania,1995,5967.19145428301,,69.0063414634147,,,,,57.898883216337,17.54,22.553836858006,1.37382800883621,,31.6289087428207,,,,,,1.87,
Lithuania,1996,6419.66406344336,68.2795715332031,70.1080487804878,0.4917,,,,57.460322271857,16.4,24.7990313163482,1.57116071672887,,31.7485641352904,,32.3,,,,1.87,
Lithuania,1997,7102.8812426819,68.2795715332031,70.9090243902439,0.53667,,,,57.0379227823867,14.13,24.1162120102527,2.29183246692846,,31.86821952776,,32.3,,,,1.87,
Lithuania,1998,7796.78718194725,63.6363639831543,71.219512195122,0.54381,,,,56.626212507977,13.711,27.1812223428237,3.33902762295935,,31.9878749202297,,32.1,,,,1.87,21.7
Lithuania,1999,7856.70659113875,63.6363639831543,71.5707317073171,0.50206,,,,56.2258774728781,13.388,26.9046532159084,2.45804671900524,,32.1075303126994,,32,,,,1.87,28
Lithuania,2000,8465.94329594005,67.0212783813477,72.019512195122,0.58553,,,11.5,55.83178047224,15.931,28.38597806529,3.39208764149403,,32.2271857051691,,31.7,,,,1.87,23.5
Lithuania,2001,9456.87328070018,67.0212783813477,71.6585365853659,0.66762,,,11.5,55.3736119974473,16.84,29.5835405933558,3.88741931173471,,32.4664964901085,,32,,,,1.87,22.9
Lithuania,2002,10497.2666200199,61.9047622680664,71.7609756097561,0.65755,,,11.92,54.9308710912572,13.008,28.907828857533,3.83307097121896,,32.7058072750479,,31.9,,,,1.87,22.1
Lithuania,2003,12085.9566752899,68.2539672851562,72.0609756097561,0.66413,,,12.49,54.4864869176771,12.874,29.0533659543561,3.49657245951497,,32.9451180599872,,35.5,,,,1.87,20.4
Lithuania,2004,13097.4375662948,66.9950714111328,71.9609756097561,0.7514,,,12.91,53.8780312699426,10.684,29.6392270766662,3.60278883315529,,33.1844288449266,,37,,,,1.87,18.6
Lithuania,2005,14514.7832942166,64.3902435302734,71.2536585365854,0.74821,,,13.53,53.0077855775367,8.325,28.252986109063,3.47709047894405,,33.423739629866,,35.3,,,,1.87,17.6
Lithuania,2006,16446.977802261,59.5121955871582,71.0560975609756,0.79204,,,14.02,52.1682992980217,5.78,28.5258888002936,3.45026827449192,,33.6630504148054,,34.4,,,,1.87,17.3
Lithuania,2007,19113.9861386164,58.737865447998,70.9,0.80174,11.6013589276761,,14.42,51.5522335673261,4.25,28.2142258027772,3.22941953894994,2.3,33.9023611997447,,34.8,,,,1.87,15.9
Lithuania,2008,20735.7079776096,60.6796112060547,71.8121951219512,0.78932,11.7990904690431,,14.3,51.0288153171121,5.826,29.0781550753586,3.05189187162166,2.3,34.1443956920622,,35.7,1.715,,,1.87,14.6
Lithuania,2009,18167.6379038272,65.0717697143555,72.9146341463415,0.83084,10.5429057899843,,13.75,50.4653530115676,13.785,37.6488423194744,2.47717862243328,2.3,34.3837255684085,,37.2,1.691,2.31335266085203,,1.87,27.9
Lithuania,2010,19827.948684184,68.5714263916016,73.2682926829268,0.7833,11.2469941524538,,14.05,49.418141204627,17.814,35.5799624203015,2.13265650012638,2.72,34.6230554447547,,33.6,1.729,2.29550322803922,,1.87,36.7
Lithuania,2011,22701.5546059767,67.2985763549805,73.5634146341464,0.90269,10.6070246805609,,14.66,48.3153301209433,15.39,35.478600651414,1.90759660925974,2.72,34.6778568465392,,32.5,1.774,2.27947731556983,0,1.87,37.5
Lithuania,2012,24566.898703153,68.2464447021484,73.8634146341464,0.89304,11.0422224951685,,15.54,47.6934454478731,13.365,35.0060353837318,2.17708236004172,2.58,34.7321058174043,,35.1,1.782,2.26664880055037,0,1.87,39.9
Lithuania,2013,26563.3748975519,67.7725143432617,73.9146341463415,0.94872,11.0243128207069,26.3899993896484,15.57,47.2477064220183,11.77,35.2859423471146,2.20269674611432,2.58,34.7857997606701,16.9,35.3,1.73,2.26122234452104,0,1.87,38.9
Lithuania,2014,28005.7924124857,70.1923065185547,74.5170731707317,1.03011,11.1391744920283,31.5,14.96,46.8835275339186,10.698,36.1607002104789,2.58593458645939,3.184799,34.853950518755,16.9,37.7,1.688,2.22373335755097,0,1.87,40.7
Lithuania,2015,28853.9978560937,70,74.3219512195122,1.04341,12.7802328819912,33.0999984741211,14.17,46.4662250598563,9.12,36.2071573810492,3.30738693858488,3.184799,34.9082202713488,16.9,37.4,1.706,2.1971280956785,0,1.87,42.6
Lithuania,2016,30772.6728449443,72.8571395874023,74.6707317073171,0.84241,12.6400013901436,33.939998626709,13.03,45.9328405861882,7.862,37.7452272673904,4.43706563706564,3.571429,34.9605695859008,16.9,38.4,1.694,2.20770417666489,0,1.87,40
Lithuania,2017,33591.5554071488,67.6190490722656,75.4804878048781,0.89626,12.5193567980791,34.5400009155273,12.29,45.3798470650213,7.073,38.8027317905137,5.28398306322091,3.571429,35.0569116074137,17,37.3,1.717,2.21460221833689,0,1.87,39.3
Lithuania,2018,36491.9385223689,66.6666641235352,75.680487804878,0.93662,12.102708320773,35.9516875448363,11.79,45.0135717707169,6.147,39.0325833156442,5.93147325866525,2.73,35.0950023950184,17,35.7,1.699,2.19053500675008,0,1.87,33.3
Lithuania,2019,40563.8304884555,73.3333358764648,76.2829268292683,0.99266,12.0304039362778,37.327369377978,11.79,44.8912328329607,6.255,29.4521835133971,5.9147596561327,2.73,35.1325455126158,17,35.3,1.664,2.12314673147626,0.949,1.87,35.6
Lithuania,2020,41262.7276941725,78.5714263916016,75.0292682926829,1.13261,12.0095660933711,38.0999984741211,12.1,44.8797349089748,8.487,30.4216882867915,4.93295019157088,2.73,35.1485148514851,17,36,1.626,2.13763267902707,0.582,1.87,45.9
Lithuania,2021,45873.5273239486,79.523811340332,74.0365853658537,1.10436,11.508956927432,40.1166281496363,12.1,44.8551349624661,7.112,29.9589703604044,5.2797553633714,2.73,35.1807490816164,17.1,36.7,1.644,2.17081522098523,0.333,1.87,43.3
Lithuania,2022,50498.3823963346,76.4150924682617,75.6439024390244,1.05319,12.9963941333635,41.4149466041617,12.1,45.2309596830873,5.955,29.5686265989989,6.78126413620101,3.5,35.2036435371542,17.1,36.6,1.64,2.15934719450795,0.167,1.87,38.1
